model,metric,step,value,metrics_file
LISTA-SB,train/loss,189000,0.0029932591132819653,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/loss,189500,0.002613438991829753,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/loss,190000,0.0030046356841921806,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/loss,190500,0.0028144067618995905,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/loss,191000,0.0028547595720738173,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/loss,191500,0.0025657215155661106,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/loss,192000,0.0028263882268220186,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/loss,192500,0.0024953787215054035,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/loss,193000,0.002957191551104188,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/loss,193500,0.002719951095059514,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/loss,194000,0.0031046324875205755,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/loss,194500,0.0025487288367003202,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/loss,195000,0.0028926143422722816,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/loss,195500,0.002644066931679845,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/loss,196000,0.0028505048248916864,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/loss,196500,0.0026614395901560783,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/loss,197000,0.0028246550355106592,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/loss,197500,0.0025226923171430826,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/loss,198000,0.0027757438365370035,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/loss,198500,0.0026850763242691755,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/loss,199000,0.002779677277430892,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/loss,199500,0.0026708024088293314,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/loss,199999,0.0028229746967554092,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,0,0.5023822784423828,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,500,0.5042629241943359,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,1000,0.5068340301513672,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,1500,0.5087795257568359,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,2000,0.5102157592773438,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,2500,0.5118255615234375,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,3000,0.5137042999267578,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,3500,0.5152969360351562,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,4000,0.5172252655029297,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,4500,0.5184345245361328,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,5000,0.5200252532958984,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,5500,0.521026611328125,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,6000,0.5228977203369141,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,6500,0.5244693756103516,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,7000,0.5261287689208984,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,7500,0.5272254943847656,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,8000,0.5282630920410156,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,8500,0.5295352935791016,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,9000,0.5310382843017578,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,9500,0.5326862335205078,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,10000,0.5340671539306641,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,10500,0.5354518890380859,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,11000,0.5368328094482422,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,11500,0.5384082794189453,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,12000,0.5387477874755859,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,12500,0.5403499603271484,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,13000,0.5399684906005859,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,13500,0.5415592193603516,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,14000,0.5417499542236328,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,14500,0.5427017211914062,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,15000,0.5425167083740234,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,15500,0.5435009002685547,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,16000,0.5440788269042969,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,16500,0.5448322296142578,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,17000,0.5452613830566406,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,17500,0.5463180541992188,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,18000,0.546722412109375,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,18500,0.5477161407470703,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,19000,0.5478153228759766,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,19500,0.5485820770263672,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,20000,0.5489330291748047,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,20500,0.5500068664550781,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,21000,0.5501060485839844,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,21500,0.5510044097900391,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,22000,0.5509243011474609,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,22500,0.5521316528320312,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,23000,0.5524101257324219,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,23500,0.553314208984375,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,24000,0.5533657073974609,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,24500,0.5540904998779297,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,25000,0.5544776916503906,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,25500,0.5553684234619141,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,26000,0.5550956726074219,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,26500,0.5556583404541016,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,27000,0.5560970306396484,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,27500,0.5566215515136719,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,28000,0.5568428039550781,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,28500,0.5570411682128906,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,29000,0.5578632354736328,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,29500,0.5585956573486328,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,30000,0.5585517883300781,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,30500,0.5594005584716797,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,31000,0.5591411590576172,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,31500,0.5602073669433594,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,32000,0.5605678558349609,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
LISTA-SB,train/sparsity_ratio,32500,0.5612144470214844,/network/scratch/l/lia/skae/transition_rich_lista_sb_p256_hardinit_fairness_seed15_20260428/transition_rich_basin_partition/lista_dense_softblock_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260429-050710/metrics_history.jsonl
